Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3034,195,19,67,18,792,212,252,166,499,Commanche,C7700,1
3149,295,16,277,55,2796,172,234,201,2624,Rawah,C7700,0
3418,14,19,366,125,2325,198,196,131,2526,Rawah,C8772,0
2690,130,14,309,27,870,243,231,114,459,Commanche,C2703,2
2818,176,27,90,35,1082,222,242,135,2995,Commanche,C2705,4
2671,157,17,150,0,1360,236,240,128,808,Commanche,C2703,2
2452,245,16,234,2,964,185,251,201,42,Cache,C2717,5
2964,20,10,510,2,2155,213,218,141,2858,Commanche,C7202,0
2691,84,9,268,16,319,233,225,125,1218,Commanche,C4704,1
2847,350,10,553,15,601,202,224,159,1273,Commanche,C4704,1
2995,298,12,42,0,2304,185,236,190,1418,Commanche,C7102,1
2740,70,10,277,4,812,231,221,123,400,Commanche,C4704,1
3149,72,10,42,-9,1405,232,221,120,2644,Rawah,C7745,0
2731,49,13,492,56,551,225,211,117,1248,Commanche,C4704,1
2980,225,17,685,-40,940,194,254,192,1503,Commanche,C7756,1
2468,269,27,67,16,912,142,238,230,591,Cache,C4703,1
3022,24,12,300,53,2263,213,214,135,2135,Commanche,C7756,0
3157,89,29,446,52,840,248,181,41,1864,Rawah,C7745,1
2953,57,13,258,42,2103,228,213,116,552,Commanche,C7755,0
3062,202,8,301,-7,2571,217,247,165,2101,Commanche,C7756,0
2829,216,27,319,195,864,181,253,194,1718,Commanche,C7757,1
3167,11,10,0,0,4578,209,220,147,1837,Rawah,C7202,0
2925,125,21,60,-7,300,249,221,89,1138,Rawah,C7745,0
2489,78,20,150,61,806,241,199,79,492,Cache,C4703,1
2428,98,26,216,94,966,251,192,52,997,Cache,C2706,2
2414,276,19,95,36,649,167,241,212,513,Cache,C4703,5
3443,85,35,752,209,2054,245,159,13,1734,Rawah,C8776,0
3298,347,10,446,85,1736,201,224,162,3092,Rawah,C8772,0
3138,100,4,782,57,1772,227,234,142,2771,Commanche,C7756,0
3358,74,15,664,76,2315,237,209,99,2133,Rawah,C8771,0
3026,101,25,162,-18,582,252,197,58,1718,Rawah,C7745,0
2829,225,26,210,48,1355,176,253,203,1550,Commanche,C2705,1
3195,117,20,391,90,960,250,217,85,1986,Rawah,C7745,1
3064,321,31,234,21,1839,125,192,198,3447,Rawah,C7745,0
3253,143,17,390,29,1332,242,234,115,2385,Rawah,C7745,0
2973,300,8,845,-61,1463,198,237,179,2030,Commanche,C7755,1
3192,30,22,60,17,4124,208,188,107,1452,Rawah,C8771,0
3334,140,8,120,8,1290,233,238,137,1505,Commanche,C7755,0
2939,105,3,0,0,1321,224,236,147,459,Commanche,C7202,1
2936,347,8,30,0,2405,204,227,161,751,Commanche,C7102,0
3213,84,29,342,100,1050,246,177,39,1978,Rawah,C7745,0
2536,328,6,268,32,60,205,233,167,1865,Cache,C2717,2
2896,54,14,553,115,1140,228,209,111,1684,Commanche,C4703,1
3082,144,18,150,-23,2477,243,233,112,1855,Commanche,C7755,1
2967,69,19,376,164,390,236,198,85,1471,Rawah,C7745,0
2960,92,6,170,21,339,230,231,135,2177,Commanche,C4703,1
3075,133,11,180,38,677,238,235,125,395,Commanche,C7757,0
3047,94,9,420,75,2445,235,226,122,2285,Commanche,C7756,0
2357,337,23,42,13,800,164,202,174,1087,Cache,C4703,5
2634,206,22,30,10,616,201,254,179,1387,Commanche,C7202,1
2398,58,15,537,104,604,230,208,108,1032,Cache,C2704,5
3028,341,15,201,42,2580,187,216,167,1001,Commanche,C7755,1
3055,13,8,228,20,1110,212,223,148,150,Commanche,C7700,0
2393,358,18,0,0,1298,190,205,150,764,Cache,C4703,5
3263,76,7,210,-40,4140,229,227,131,2106,Rawah,C8771,0
3019,10,8,330,0,1560,211,224,149,1120,Commanche,C7756,0
2923,281,23,685,277,1310,151,235,221,2028,Commanche,C7755,1
2985,11,8,210,45,1348,212,224,150,618,Commanche,C7202,1
3136,298,16,42,5,4019,174,233,198,1681,Rawah,C7202,0
3072,279,20,390,31,1639,163,238,214,3278,Rawah,C7745,0
3076,302,11,60,11,2506,190,235,185,1959,Commanche,C7756,1
2875,115,7,0,0,942,232,233,134,2335,Commanche,C6102,1
2359,17,17,30,8,433,204,202,131,1025,Cache,C4703,2
2877,22,11,384,45,735,213,217,139,1412,Commanche,C4704,4
3624,40,19,782,212,2791,218,195,105,1355,Rawah,C8776,0
2963,112,19,277,65,2333,249,217,89,1939,Commanche,C7700,1
3065,321,13,30,1,3126,185,227,181,2462,Rawah,C7202,0
2523,351,3,218,40,90,214,234,158,1801,Cache,C2717,5
3063,333,3,524,64,2741,212,235,161,2014,Commanche,C7756,1
3081,31,4,365,24,3140,219,230,148,1465,Commanche,C7756,1
2546,0,9,351,77,0,207,223,154,603,Cache,C2717,1
3452,34,21,793,18,2532,212,190,105,1907,Rawah,C8776,0
2936,264,13,819,290,1288,186,246,198,1860,Commanche,C7202,1
3431,288,31,108,17,3104,120,220,232,1995,Rawah,C8772,0
2481,314,35,120,67,342,107,188,210,918,Cache,C4703,2
2854,303,16,618,122,190,173,230,197,1714,Commanche,C4703,1
3477,266,15,228,102,3128,181,245,203,1805,Rawah,C8776,0
3033,342,12,170,29,2700,195,222,166,1055,Commanche,C7755,1
2718,243,31,150,81,865,144,246,227,1530,Commanche,C4758,1
3203,32,22,67,25,4137,209,186,104,1423,Rawah,C8771,0
3081,24,8,0,0,1421,216,222,143,2969,Commanche,C7202,0
2958,118,14,242,70,2284,243,227,111,2007,Commanche,C7700,1
3069,74,14,120,27,789,236,213,106,2006,Rawah,C7745,0
3004,156,9,30,-1,907,231,241,142,424,Commanche,C7202,1
2957,23,11,371,76,2014,214,217,138,2534,Commanche,C7756,1
3332,81,14,175,50,2030,238,215,106,2652,Rawah,C8772,0
3282,57,16,30,-2,3861,229,205,104,2107,Rawah,C8771,6
3019,146,18,382,90,630,242,235,116,1758,Commanche,C7757,1
2604,343,10,541,43,680,200,225,163,792,Commanche,C4704,2
3442,57,21,698,8,2542,229,190,83,1967,Rawah,C8776,0
2392,323,19,95,28,708,168,216,187,1489,Cache,C4704,5
2599,50,17,182,112,767,226,200,102,1112,Cache,C4704,2
3040,252,8,42,3,3061,204,245,180,1302,Commanche,C7102,0
2311,36,18,60,17,201,215,196,110,1073,Cache,C4703,5
2726,152,21,30,9,1409,240,236,115,1410,Commanche,C2705,4
3440,44,21,738,6,2531,220,189,95,1950,Rawah,C8776,0
3428,235,17,67,26,3247,188,253,199,1645,Rawah,C8776,0
2743,226,32,216,100,1682,159,249,211,1243,Commanche,C2705,1
3069,83,14,134,27,626,239,214,102,451,Commanche,C7755,0
2400,74,8,430,106,497,230,226,129,999,Cache,C2704,2
3146,346,23,90,15,2404,170,197,161,2919,Rawah,C7745,0
3066,53,23,467,56,630,225,184,80,1608,Rawah,C7745,0
3060,130,20,67,22,720,248,225,97,1490,Rawah,C7745,0
2714,10,14,459,57,495,204,212,143,765,Commanche,C4704,1
2965,16,8,0,0,2393,213,223,146,1900,Commanche,C7102,1
2589,43,9,242,63,366,222,220,133,983,Cache,C2717,2
3126,77,8,391,45,1560,231,225,127,2895,Commanche,C7202,0
2340,79,7,30,0,30,230,227,130,812,Cache,C6102,2
2537,345,11,300,68,30,198,222,163,598,Cache,C2717,1
2706,74,8,0,0,1466,230,224,127,1356,Commanche,C4703,4
2992,64,9,390,54,2372,229,221,125,2617,Commanche,C7755,1
2959,124,16,256,64,2308,245,227,106,1973,Commanche,C7700,1
3044,248,11,85,14,3000,196,248,190,1091,Commanche,C7757,1
3218,85,26,313,105,1084,246,187,54,1964,Rawah,C7745,1
3080,264,6,234,29,3108,204,243,178,1448,Commanche,C7756,1
2527,253,21,283,94,531,167,249,216,216,Cache,C4703,1
3374,326,2,153,-1,4362,215,237,160,4019,Rawah,C8776,6
3227,7,20,150,84,1310,191,195,137,2771,Rawah,C7746,0
3059,267,10,443,-9,2012,193,244,190,2448,Commanche,C7756,1
3106,0,22,60,15,1167,183,194,144,2203,Rawah,C7745,0
2684,228,34,85,50,774,150,247,215,1485,Commanche,C4758,1
2567,330,21,433,181,808,164,209,181,1167,Cache,C4703,1
3114,97,28,295,9,808,252,187,44,1854,Rawah,C7745,1
2500,316,28,268,107,696,136,204,202,1256,Cache,C4703,1
3072,238,10,124,16,2932,201,249,185,1590,Commanche,C7756,1
3082,129,17,127,30,510,245,228,106,726,Commanche,C7700,1
3061,98,8,674,89,2514,234,228,126,2244,Commanche,C7756,0
2386,292,17,67,15,384,170,234,204,860,Cache,C4703,2
2515,312,11,30,3,150,189,232,183,741,Cache,C4703,1
2924,14,30,228,13,2192,178,166,111,513,Commanche,C7756,0
3221,325,22,134,15,3794,161,210,187,1600,Rawah,C7745,0
2505,280,13,240,74,1259,183,241,198,524,Cache,C2717,5
2360,259,20,212,90,1170,169,247,214,324,Cache,C4703,5
2749,203,25,175,68,1354,199,253,177,1574,Commanche,C2705,1
2986,48,13,510,48,2352,224,211,118,2739,Commanche,C7755,1
2727,61,12,469,45,525,230,215,117,1221,Commanche,C4704,1
2632,119,2,180,-7,1008,223,237,149,730,Commanche,C6102,4
2955,302,13,60,15,2081,182,233,191,524,Commanche,C7756,1
2814,90,13,150,13,524,239,219,109,2618,Commanche,C4704,1
2774,9,14,446,-13,742,204,212,144,755,Commanche,C4704,1
3100,306,22,60,13,3178,154,221,205,2310,Rawah,C7700,0
3185,89,20,175,60,1514,245,205,80,2556,Rawah,C7745,0
2848,268,21,366,202,1073,161,243,218,1716,Commanche,C7757,1
2839,45,13,228,38,1332,223,210,119,2065,Commanche,C4704,1
2582,108,34,150,95,757,254,180,25,1080,Cache,C2705,1
2829,39,16,391,95,180,219,204,116,899,Commanche,C4704,1
2317,98,15,30,2,218,243,218,100,1127,Cache,C4703,5
2954,90,4,90,5,1979,226,233,141,247,Commanche,C7756,1
3008,122,8,569,51,2793,233,234,133,1441,Commanche,C7756,1
3011,76,10,0,0,2640,233,220,118,2166,Commanche,C7202,0
3315,98,14,300,54,994,242,219,103,1179,Commanche,C8772,6
3222,45,37,430,109,864,203,136,0,1746,Rawah,C7746,0
3152,352,19,420,11,2193,184,204,156,1425,Commanche,C7756,1
3166,94,12,30,0,4420,239,221,110,2006,Rawah,C7745,0
3553,54,22,892,141,2610,227,188,84,1549,Rawah,C8776,0
2937,342,12,216,64,1866,194,221,165,2424,Commanche,C7756,1
2753,235,21,85,34,470,180,253,205,2282,Commanche,C4703,1
3323,330,16,85,30,2412,179,218,177,2724,Rawah,C7745,0
2504,9,16,30,11,1082,201,207,141,882,Cache,C2717,1
2526,14,32,218,39,713,174,159,107,1231,Cache,C4703,2
3208,80,15,30,10,1604,239,212,100,2836,Rawah,C7745,0
2332,102,26,277,81,342,252,197,57,872,Cache,C2704,2
2993,81,30,85,38,495,244,173,37,1396,Rawah,C7745,0
3024,314,21,180,69,2490,160,219,196,1052,Commanche,C7755,1
2923,167,16,360,85,808,231,244,140,2160,Commanche,C7757,4
3072,270,1,30,0,3576,216,238,160,2278,Rawah,C7202,0
2496,290,17,95,32,691,170,235,205,573,Cache,C4703,1
3038,127,12,162,17,1290,240,232,119,1181,Commanche,C7756,1
2426,260,18,67,11,408,174,247,210,258,Cache,C4703,1
2832,81,7,180,33,1159,230,227,129,2263,Commanche,C4704,1
3125,314,25,362,58,1760,145,212,202,3320,Rawah,C7745,0
2624,131,9,480,113,630,236,235,130,914,Cache,C4704,1
3329,303,41,150,39,2940,79,184,227,2359,Rawah,C8772,0
3199,22,10,255,0,1390,214,218,140,499,Commanche,C7756,1
2779,359,20,150,31,938,187,200,147,1968,Commanche,C4703,0
2728,222,17,120,33,969,197,254,190,1889,Commanche,C2705,4
3116,307,10,0,0,4028,192,234,182,1727,Rawah,C7202,0
3045,322,18,127,17,2484,172,219,186,2985,Rawah,C7201,0
3090,81,11,108,27,1663,235,221,117,3142,Commanche,C7757,0
3012,325,4,570,97,2656,210,235,163,1746,Commanche,C7756,1
2844,139,14,277,64,755,240,235,121,2912,Commanche,C4704,1
3114,176,16,272,62,323,227,247,147,560,Commanche,C7756,1
2877,326,17,859,163,175,177,219,181,1473,Commanche,C4703,1
3650,40,12,618,238,2971,221,213,125,1310,Rawah,C8776,0
3346,90,11,270,20,1140,237,222,114,1395,Commanche,C8772,6
2925,338,25,108,40,1950,157,195,173,2271,Commanche,C7757,1
2656,42,17,192,47,390,220,201,111,258,Commanche,C4703,1
3065,21,7,212,17,2858,216,226,147,1588,Commanche,C7756,1
2648,205,28,60,24,595,191,251,180,1410,Commanche,C4758,1
2932,77,16,67,14,1366,238,210,98,1410,Commanche,C7757,1
3078,66,12,124,10,849,232,215,114,2061,Rawah,C7745,0
3053,41,5,60,0,2837,221,228,143,1624,Commanche,C7756,0
3107,18,7,270,41,2400,215,226,148,2461,Commanche,C7756,1
2726,29,13,503,69,541,215,210,129,808,Commanche,C4704,1
2976,303,11,301,61,2901,189,235,186,1461,Commanche,C7755,1
3052,96,5,437,80,2433,228,233,139,2214,Commanche,C7756,0
3489,45,15,745,255,2223,223,205,112,1676,Rawah,C8776,0
2962,51,20,90,24,2280,225,193,94,2080,Commanche,C7202,1
3164,126,23,120,21,4206,251,218,83,2095,Rawah,C7202,0
2366,20,20,175,-7,895,202,193,121,960,Cache,C4703,5
2863,353,11,309,-20,1533,200,220,158,2933,Commanche,C4704,0
3352,91,17,362,126,1842,244,211,91,3029,Rawah,C8772,0
2930,274,27,0,0,2663,138,235,230,124,Commanche,C7757,1
3113,280,12,376,59,390,188,241,193,830,Commanche,C7756,1
2856,111,14,42,8,1366,243,224,108,2408,Commanche,C7755,1
3409,288,34,85,29,2942,109,215,235,2249,Rawah,C8772,0
3110,191,12,283,39,295,219,249,162,768,Commanche,C7756,1
3116,90,13,30,-4,1528,240,219,107,492,Commanche,C7755,0
3618,84,23,1015,333,2471,245,194,65,1298,Rawah,C8776,0
3035,121,4,150,13,1061,227,236,144,780,Commanche,C7756,1
2916,0,11,60,8,2329,203,219,153,350,Commanche,C7202,0
3219,290,19,330,101,1205,165,234,208,2105,Rawah,C7745,0
3004,55,8,511,47,2761,225,223,132,1470,Commanche,C7756,1
3006,308,9,424,-28,1708,196,235,178,1878,Commanche,C7755,1
3136,320,23,430,69,1705,154,211,194,3254,Rawah,C7745,0
2954,328,4,30,2,1231,209,234,164,324,Commanche,C7202,1
3222,117,26,283,-1,4073,253,206,63,2294,Rawah,C7202,0
2296,38,23,42,2,162,213,184,96,1033,Cache,C4703,5
2947,39,24,384,76,2809,213,179,90,858,Commanche,C7757,1
3226,347,32,42,12,2442,143,170,154,2839,Rawah,C8772,0
3049,293,23,379,54,1584,148,228,217,3261,Rawah,C7201,0
2439,53,26,212,-9,793,224,176,70,789,Cache,C4703,2
3009,300,9,361,78,2899,194,236,182,1377,Commanche,C7756,1
3317,133,28,300,83,3158,251,213,70,3042,Rawah,C7745,0
2407,347,18,42,14,1256,182,207,162,806,Cache,C4703,5
3078,12,12,90,12,2322,208,216,144,2284,Commanche,C7756,0
2816,104,4,175,15,1239,226,234,143,1959,Commanche,C4704,1
3252,66,9,509,18,1380,229,221,124,2272,Rawah,C7745,0
3272,151,17,309,48,1419,239,237,122,2475,Rawah,C7745,0
3016,176,20,108,8,631,226,247,144,1398,Commanche,C7757,1
2769,58,12,67,8,1282,228,214,117,1020,Commanche,C4704,1
3199,359,26,255,61,4318,170,181,141,1530,Rawah,C8771,0
2966,284,9,752,-68,1438,196,240,184,1871,Commanche,C7755,1
3020,60,16,127,17,2491,231,206,103,2030,Commanche,C7755,1
2440,355,28,120,75,680,162,178,145,1348,Cache,C4703,1
3183,52,5,300,42,2313,223,228,141,1506,Commanche,C7756,1
2378,127,20,60,18,750,249,222,92,1207,Cache,C2706,2
3477,297,33,175,84,2828,112,209,228,2279,Rawah,C8776,0
2962,107,19,283,74,2242,249,213,85,1842,Commanche,C7700,1
2487,30,14,60,20,1101,215,208,127,778,Cache,C4703,1
3022,10,12,67,11,2820,206,215,145,1064,Commanche,C7755,1
3332,50,37,350,94,3861,209,135,29,2791,Rawah,C8772,0
2682,21,10,330,25,361,214,219,141,750,Commanche,C4704,1
3008,339,20,330,68,1559,173,207,171,789,Commanche,C7700,1
2949,98,25,228,-27,330,251,196,59,1172,Rawah,C7746,0
2808,5,13,767,74,390,203,214,148,1050,Commanche,C4704,1
3158,349,17,170,44,1207,187,211,160,408,Commanche,C7700,0
2943,196,15,680,318,899,216,251,166,1620,Commanche,C7756,1
3122,179,19,306,70,306,224,248,149,524,Commanche,C7756,1
2944,314,31,295,111,2676,124,199,207,600,Commanche,C7757,1
3389,72,19,618,104,1989,238,201,87,1724,Rawah,C8776,0
3183,357,10,175,24,1261,205,222,155,618,Commanche,C7700,0
2362,64,25,150,31,95,233,181,66,782,Cache,C2705,2
2501,292,9,60,9,492,196,239,183,1465,Cache,C2717,5
3370,315,9,60,26,4269,195,233,177,4138,Rawah,C8772,6
3357,331,17,537,130,1890,177,216,177,3030,Rawah,C8776,0
3004,108,7,30,6,1998,232,232,133,2987,Commanche,C7202,0
2479,67,19,60,21,484,235,199,87,1423,Cache,C2706,2
2833,22,12,706,103,30,212,214,137,1248,Commanche,C4704,1
2912,62,8,0,0,1398,227,223,130,1500,Commanche,C7757,1
3067,310,20,175,35,2808,160,221,199,2703,Rawah,C7700,0
2893,27,11,228,14,1530,215,217,137,2363,Commanche,C4704,1
2803,43,8,351,15,1024,222,223,136,1260,Commanche,C4704,1
3108,87,13,256,40,931,239,217,106,2163,Rawah,C7745,1
3022,113,12,270,50,2293,241,227,114,2402,Commanche,C7756,0
2430,279,30,95,50,864,125,228,235,1482,Cache,C4703,1
2929,103,23,408,124,430,251,205,70,1440,Rawah,C7746,1
3087,338,3,420,92,2698,214,235,160,1489,Commanche,C7756,1
3074,49,9,722,73,2287,224,220,129,2399,Commanche,C7756,0
2407,7,23,30,14,1276,186,189,134,785,Cache,C4703,5
3112,113,13,228,-15,968,241,227,113,2202,Rawah,C7745,1
2500,40,8,0,0,404,221,222,135,1528,Cache,C2717,5
2955,348,7,150,15,1604,207,229,160,612,Commanche,C7756,0
2927,66,24,212,114,216,235,185,68,1110,Rawah,C7745,1
2426,162,14,360,82,1025,233,243,137,1359,Cache,C2717,2
3359,60,16,175,-32,3653,231,205,102,2613,Rawah,C8708,6
3204,356,25,319,84,4387,171,186,145,1571,Rawah,C8771,0
2909,356,6,306,83,992,210,229,157,1663,Commanche,C4704,1
2899,10,11,295,73,934,208,218,146,1608,Commanche,C4704,1
3145,76,7,426,70,1897,229,227,131,2553,Commanche,C7756,0
2676,160,14,192,1,1403,233,242,136,832,Commanche,C2703,2
3101,254,14,323,47,437,186,248,200,858,Commanche,C7756,1
2741,140,19,85,31,1370,244,231,108,1449,Commanche,C2705,1
3310,81,7,330,28,1906,230,227,129,2538,Rawah,C8771,0
3031,99,13,446,93,2060,241,221,108,1691,Commanche,C7755,1
2801,342,10,67,11,979,198,224,165,2805,Commanche,C7755,1
3342,113,21,323,116,1816,250,214,82,3009,Rawah,C8772,0
2990,102,13,362,104,2329,241,223,110,1825,Commanche,C7700,1
2949,64,13,242,39,2110,232,213,111,531,Commanche,C7755,0
2503,335,9,295,20,446,200,228,167,1657,Cache,C2717,2
3090,287,5,469,-7,2539,206,240,172,2075,Commanche,C7756,0
3048,87,45,190,-42,540,237,126,0,1504,Rawah,C7745,0
3133,112,13,376,62,537,242,226,111,661,Commanche,C7756,0
2856,118,12,30,5,1478,241,229,116,2373,Commanche,C7202,0
3064,337,10,283,33,3210,199,227,167,1168,Commanche,C7756,1
3253,1,27,285,105,4353,172,180,137,1449,Rawah,C8771,0
2697,104,9,335,28,830,236,229,124,400,Commanche,C2703,2
2598,334,26,450,215,677,152,196,178,1091,Cache,C4703,1
3398,20,22,510,183,2173,199,189,119,1940,Rawah,C8776,0
3263,63,13,182,0,1718,231,213,112,2754,Rawah,C8772,0
2801,138,6,459,13,907,230,238,142,1239,Commanche,C4704,1
2843,66,25,90,48,120,235,181,63,1129,Rawah,C7745,1
3120,122,9,30,-4,1142,236,233,128,2388,Rawah,C7745,0
3119,85,35,470,14,780,244,158,13,1804,Rawah,C7745,1
2823,129,15,85,-2,1140,243,230,111,1741,Commanche,C4703,1
3142,135,9,0,0,1310,235,236,132,2550,Rawah,C7745,0
2482,111,12,30,0,331,241,227,114,1565,Cache,C2706,2
2797,238,9,300,65,297,204,248,181,2072,Commanche,C4703,1
2420,313,23,474,62,912,152,216,201,1087,Cache,C4703,5
2742,29,10,510,43,150,217,219,137,837,Commanche,C4704,4
3070,38,5,277,27,2892,220,228,144,1556,Commanche,C7756,1
3228,104,9,467,115,1112,235,229,126,1973,Rawah,C8771,0
2394,266,20,67,23,618,165,244,216,564,Cache,C4703,5
2416,7,18,258,100,810,195,202,141,1048,Cache,C4703,5
3033,75,27,571,-71,661,241,178,50,1681,Rawah,C7745,0
3155,118,29,234,78,3798,254,200,52,2374,Rawah,C8772,0
2985,76,16,30,8,2516,238,208,96,1790,Commanche,C7102,1
3063,29,2,552,64,2743,218,233,152,2030,Commanche,C7756,1
2332,142,3,0,0,342,223,238,151,1289,Cache,C2702,5
2950,127,10,390,33,732,237,234,126,2258,Commanche,C7756,1
2842,158,15,0,0,1150,235,241,133,2232,Commanche,C7102,0
3280,335,35,300,56,2764,121,170,175,2548,Rawah,C8772,0
3181,292,16,210,56,1302,173,235,201,2222,Rawah,C7745,0
2562,30,19,90,14,268,211,196,115,1343,Commanche,C4703,5
3071,94,19,162,58,2125,247,207,81,3546,Rawah,C7745,0
3076,130,4,30,1,3745,226,237,146,2192,Rawah,C7202,0
3084,349,8,175,24,2474,205,226,160,2017,Commanche,C7756,1
3181,57,10,95,-3,1537,227,220,126,484,Commanche,C7756,1
3393,4,11,240,26,4432,205,219,150,3871,Rawah,C8776,6
2355,65,12,67,4,450,232,215,113,582,Cache,C2703,2
3313,41,10,540,31,2064,222,217,130,2326,Rawah,C8771,0
2999,56,20,90,-8,541,229,195,91,1218,Rawah,C7745,0
2551,246,9,330,124,1177,201,247,184,722,Cache,C2717,1
3060,131,9,589,61,2624,235,235,131,2131,Commanche,C7756,0
2812,92,13,85,13,1034,240,219,107,2230,Commanche,C4704,1
3519,58,14,850,304,2373,230,209,109,1572,Rawah,C8776,0
3187,114,11,90,2,4521,240,229,118,1976,Rawah,C7202,0
2868,213,26,443,161,591,187,253,190,1867,Commanche,C2705,1
3119,90,3,335,38,1566,224,234,146,2936,Commanche,C7202,0
3041,319,15,242,47,2658,181,226,184,1865,Commanche,C7756,1
3351,113,21,182,69,2023,250,214,82,2753,Rawah,C8772,0
2703,74,3,150,4,85,224,233,144,765,Commanche,C6102,4
3249,286,15,390,63,1358,178,239,200,2219,Rawah,C7745,0
2609,297,23,283,176,443,150,226,213,1033,Cache,C2717,1
2815,61,13,85,7,680,230,212,112,2482,Commanche,C6102,1
3113,316,19,42,0,2192,165,220,193,3137,Rawah,C7201,0
2449,195,8,459,143,953,219,247,163,1215,Cache,C2717,2
3112,44,14,212,8,1811,222,208,117,828,Commanche,C7755,0
3007,187,9,437,-13,1377,221,247,159,1450,Commanche,C7756,1
2949,59,11,30,-3,1114,228,218,121,1061,Commanche,C7202,1
2283,319,19,30,10,1530,169,220,189,591,Cache,C6102,5
2786,76,10,30,5,882,233,220,118,2568,Commanche,C6102,4
2994,24,5,300,54,1319,217,230,149,700,Commanche,C7202,1
3152,9,17,175,39,4237,198,203,139,1639,Rawah,C8771,0
2885,193,24,582,53,752,209,250,162,1692,Commanche,C2705,4
2827,129,12,124,28,1181,240,233,121,3092,Commanche,C7755,1
3190,306,8,60,7,4358,197,235,178,1613,Rawah,C7202,0
2724,209,28,180,-3,1660,186,252,186,1245,Commanche,C2705,1
2632,86,3,0,0,60,224,234,145,636,Commanche,C6102,1
2917,13,13,210,33,1699,207,212,141,2777,Commanche,C7756,1
2773,32,15,624,111,674,216,207,124,1129,Commanche,C4704,1
2909,75,25,242,109,258,241,185,60,1328,Rawah,C7745,0
3096,136,21,150,-9,2466,247,227,98,1809,Commanche,C7756,1
2986,50,11,270,46,1385,225,217,125,666,Commanche,C7202,1
2945,342,12,30,5,1516,195,222,166,395,Commanche,C7101,0
3215,17,13,175,19,1510,209,213,139,2372,Rawah,C7745,0
2992,117,7,424,35,2670,233,233,132,1560,Commanche,C7756,0
3110,60,5,760,56,2202,224,229,140,2399,Commanche,C7756,0
2923,324,13,190,49,1806,187,226,179,2412,Commanche,C7757,1
3185,107,15,319,83,700,244,221,103,677,Commanche,C7755,0
2922,135,14,424,84,907,241,233,118,2395,Commanche,C7757,1
3051,99,6,446,62,2391,231,231,134,2163,Commanche,C7756,0
3214,82,12,424,95,618,237,219,111,800,Commanche,C7755,0
3265,48,19,324,31,1554,224,196,100,2371,Rawah,C8772,0
3075,142,16,108,23,497,241,235,118,730,Commanche,C7700,1
2999,313,10,671,-35,1624,192,232,180,2078,Commanche,C7755,1
3052,216,18,277,68,570,199,254,186,1518,Commanche,C7757,1
2479,113,25,212,-1,604,253,204,62,1380,Cache,C2706,2
2983,318,7,60,8,1824,201,234,172,3569,Rawah,C7202,0
3214,107,12,0,0,4415,240,225,113,2015,Rawah,C7202,0
2859,15,11,256,71,1357,210,217,143,2985,Commanche,C7756,0
3135,9,12,272,8,1855,206,216,146,834,Commanche,C7755,0
2948,106,12,268,56,1680,241,225,112,1889,Commanche,C7755,1
3108,56,11,30,9,4133,227,217,122,1959,Rawah,C7202,0
3182,351,14,234,58,1282,194,215,159,467,Commanche,C7700,0
2794,177,17,30,5,1206,226,247,147,2922,Commanche,C2705,0
3046,351,24,42,13,2113,169,191,154,3335,Rawah,C7201,0
2541,250,12,192,34,1060,194,248,192,990,Cache,C2717,1
2378,112,23,42,19,547,252,209,73,451,Cache,C2702,2
3063,292,17,127,16,2202,171,235,203,3241,Rawah,C7201,0
3534,8,23,285,100,2704,187,188,132,2249,Rawah,C8776,0
3351,283,39,277,-45,3276,89,209,244,1879,Rawah,C8772,0
2830,352,10,162,21,1211,202,222,158,2808,Commanche,C4704,1
2773,44,14,350,39,42,222,210,119,713,Commanche,C4704,1
3105,58,4,810,24,2151,223,230,143,2462,Commanche,C7756,0
2560,36,9,234,34,636,220,221,136,918,Cache,C2717,1
2994,16,9,42,7,2580,212,222,146,2280,Commanche,C7202,0
3359,232,19,319,49,3744,186,253,200,789,Rawah,C8772,0
3025,334,20,192,6,1362,171,210,176,902,Commanche,C7700,1
2333,318,19,240,95,1020,165,219,192,912,Cache,C4703,5
3030,59,12,190,8,1100,229,215,117,738,Commanche,C7756,1
2768,83,9,150,24,516,233,224,122,2647,Commanche,C7755,1
3111,11,9,255,13,2323,211,222,148,2266,Commanche,C7756,0
2668,208,18,0,0,1684,204,254,180,1200,Commanche,C2705,0
3047,15,25,0,0,2076,189,180,119,3344,Rawah,C7201,0
2916,253,17,618,295,752,178,249,207,1597,Commanche,C7757,1
2460,52,11,30,7,95,226,217,124,234,Cache,C4703,1
2849,11,16,175,19,1524,201,205,139,2760,Commanche,C7756,0
2690,99,7,342,82,537,233,230,130,108,Commanche,C4703,2
2688,148,11,361,79,551,234,239,135,95,Commanche,C2705,2
2989,67,14,180,51,2280,233,211,107,1999,Commanche,C7755,1
2666,140,18,255,26,912,244,232,110,553,Commanche,C2703,2
2794,72,7,330,24,832,228,227,133,691,Commanche,C4704,1
2951,89,26,430,146,459,248,188,53,1489,Rawah,C7745,0
2800,189,7,95,12,1181,221,246,160,1189,Commanche,C2703,2
2979,59,21,395,179,420,231,190,83,1406,Rawah,C7745,0
