Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2789,156,17,108,33,636,237,239,125,2864,Commanche,C4704,1
2942,352,12,60,10,3034,199,220,158,1170,Commanche,C7755,1
3287,84,18,300,72,1945,242,207,88,2244,Rawah,C8771,0
3044,41,9,150,0,3124,221,220,133,1358,Commanche,C7756,0
2333,2,5,124,1,258,212,229,155,1328,Cache,C4703,5
2396,319,20,446,184,977,164,217,192,1022,Cache,C4703,5
2854,117,6,90,20,1295,231,234,136,2424,Commanche,C7755,1
2836,238,27,180,55,1299,161,251,217,1601,Commanche,C2705,1
3199,297,19,30,7,1248,162,230,206,2574,Rawah,C7746,0
2517,66,6,30,-2,30,226,228,137,780,Cache,C4703,1
3022,87,9,30,0,2147,233,226,125,1689,Commanche,C7756,1
2522,264,9,216,37,1207,197,245,186,875,Cache,C2717,1
3019,55,26,454,217,459,225,175,67,1418,Rawah,C7746,1
3066,17,7,30,3,990,214,225,147,247,Commanche,C7202,0
3013,53,11,484,99,3012,227,215,121,713,Commanche,C7756,1
2955,146,9,90,15,1381,232,239,139,400,Commanche,C7756,0
3080,45,5,331,23,3180,222,228,142,1423,Commanche,C7756,1
2864,17,13,277,15,1383,208,212,139,2280,Commanche,C4758,1
3018,45,6,510,86,2912,222,227,141,1321,Commanche,C7755,1
3112,98,23,268,7,797,250,200,65,1860,Rawah,C7745,1
2549,316,25,384,169,794,147,210,199,1195,Cache,C4703,1
2646,169,14,42,6,1116,230,245,143,691,Commanche,C2703,2
2762,110,9,60,0,633,236,230,126,2574,Commanche,C4704,1
2521,351,6,268,62,210,209,229,159,395,Cache,C2717,1
3029,43,11,0,0,1530,222,216,127,997,Commanche,C7755,0
2971,351,12,234,73,1470,199,220,159,1744,Commanche,C7756,1
2951,358,9,67,11,2187,207,224,155,488,Commanche,C7756,0
2938,344,16,361,10,1909,185,213,165,2931,Commanche,C7756,1
2842,45,4,283,31,1539,221,231,147,3056,Commanche,C7202,0
3338,272,26,201,61,3798,144,237,228,1260,Rawah,C7745,0
3040,304,15,150,45,2442,177,231,194,1530,Commanche,C7756,1
3271,303,25,150,5,3734,143,219,212,1533,Rawah,C7745,0
3320,164,25,277,56,4054,233,238,121,2483,Rawah,C7202,0
2943,20,15,708,209,450,208,208,134,1298,Commanche,C4704,1
2725,203,27,108,44,1355,196,252,176,1554,Commanche,C2705,4
2984,98,8,242,46,2070,234,228,126,1883,Commanche,C7755,1
2902,25,10,258,51,1695,215,219,139,2627,Commanche,C7756,0
2952,49,16,150,35,2126,225,203,108,2165,Commanche,C7756,0
2644,56,14,182,36,360,228,211,113,300,Commanche,C4703,1
3112,59,4,730,58,2215,223,231,143,2379,Commanche,C7756,0
2488,275,16,85,18,649,176,242,205,547,Cache,C4703,1
2963,201,3,720,-57,1319,218,242,161,1681,Commanche,C7202,1
2986,79,10,30,6,2001,233,223,121,2792,Commanche,C7202,0
3115,21,3,474,62,2230,217,232,152,2313,Commanche,C7756,0
2612,10,13,488,198,306,206,213,144,895,Cache,C2717,1
3180,324,16,371,59,2681,178,221,182,2698,Rawah,C7745,0
2824,58,11,150,23,1245,228,218,122,2118,Commanche,C4704,1
2484,247,24,170,57,1332,164,250,218,604,Cache,C4703,5
3048,101,5,379,76,2373,228,233,139,2268,Commanche,C7756,0
2963,328,6,108,23,1983,205,233,167,618,Commanche,C7756,0
3480,313,22,95,66,2992,154,217,200,2023,Rawah,C8776,0
3059,65,8,648,87,2601,228,224,130,2190,Commanche,C7756,0
2814,355,12,85,12,1153,201,219,156,2863,Commanche,C7755,0
3624,32,32,1040,212,2591,194,153,74,1345,Rawah,C8776,0
3161,143,15,60,0,1339,240,235,120,2568,Rawah,C7745,0
2821,28,21,313,87,90,207,191,112,882,Commanche,C4704,1
2845,236,24,150,19,1159,171,252,211,1736,Commanche,C2705,1
3136,14,2,742,55,1842,217,235,155,2706,Commanche,C7756,0
2612,21,18,242,53,484,206,199,126,1057,Commanche,C4703,2
2524,49,22,150,47,892,223,188,89,994,Cache,C4703,2
3586,63,22,981,301,2402,233,188,76,1383,Rawah,C8776,0
2703,47,11,437,78,485,224,217,126,162,Commanche,C4703,1
2898,303,17,42,-4,2592,170,229,199,162,Commanche,C7756,1
3248,91,15,430,21,1473,242,216,100,2601,Rawah,C7745,0
2994,308,8,418,9,1860,197,235,178,1142,Commanche,C7756,1
2714,64,9,323,31,404,229,221,125,1107,Commanche,C4704,1
2448,15,7,30,-1,860,214,226,149,537,Cache,C4703,1
2553,318,20,268,90,721,162,217,193,735,Cache,C4703,1
3030,326,14,60,10,1290,184,224,179,1050,Commanche,C7202,1
2875,123,14,395,64,1572,243,229,112,2866,Commanche,C7202,1
2857,133,17,360,46,1570,245,230,108,2906,Commanche,C7202,1
3030,88,24,67,26,2079,247,194,63,3523,Rawah,C7745,0
2909,87,9,446,46,1749,234,225,123,2695,Commanche,C7755,1
3346,105,17,437,148,1804,246,218,95,2976,Rawah,C8772,0
2483,319,15,42,14,566,180,225,185,503,Cache,C4703,1
2909,327,32,216,86,2605,125,185,189,732,Commanche,C7757,1
2864,73,11,295,49,792,233,220,118,2687,Commanche,C4704,1
2983,25,10,162,6,1645,215,219,139,1419,Commanche,C7755,1
2477,280,14,124,41,272,181,241,199,150,Cache,C4703,1
3278,273,24,481,167,1082,148,238,225,1961,Rawah,C7745,1
2941,185,20,642,238,566,220,249,154,1655,Commanche,C2705,4
2538,266,12,361,31,658,190,245,194,1201,Cache,C2717,1
2894,56,15,532,106,1170,229,207,107,1657,Commanche,C4703,1
2383,121,11,258,96,1355,238,231,122,987,Cache,C2703,2
3169,104,11,400,98,277,239,226,117,916,Commanche,C7756,1
3148,62,11,270,42,2333,230,216,118,1663,Commanche,C7756,1
3082,63,8,713,83,2609,227,224,131,2113,Commanche,C7756,0
3136,139,10,0,0,1254,236,237,131,2496,Rawah,C7745,0
2377,119,17,201,86,1237,246,223,100,1006,Cache,C2704,2
2441,293,9,30,4,890,195,238,183,566,Cache,C4703,1
3034,347,3,480,-34,1852,213,234,159,2279,Commanche,C7755,1
2264,54,15,60,13,124,228,207,110,939,Cache,C4703,5
3075,53,5,258,43,2800,223,229,142,1368,Commanche,C7756,1
2975,105,11,382,44,1740,239,226,116,1754,Commanche,C7755,1
2872,14,14,297,19,1410,206,210,139,2264,Commanche,C4758,1
3171,116,25,297,10,3204,253,207,67,2777,Rawah,C7745,0
2469,323,17,124,31,1112,176,221,184,285,Cache,C4703,5
2485,274,24,120,51,1323,149,238,225,854,Cache,C4703,1
3234,31,8,283,10,1976,218,222,140,960,Commanche,C7755,0
2824,155,17,153,50,781,238,239,125,2981,Commanche,C4704,1
2547,341,10,361,78,60,199,225,165,648,Cache,C2717,1
3186,314,20,0,0,3711,161,219,196,1746,Rawah,C7745,0
3080,243,3,339,40,3252,213,242,166,1316,Commanche,C7756,1
3282,353,13,212,53,3733,197,217,157,3973,Rawah,C8771,0
2886,49,15,272,38,1608,225,207,112,2713,Commanche,C7756,0
3014,113,8,180,29,2062,234,232,129,1434,Commanche,C7755,1
2661,119,2,30,-2,1717,223,237,149,1172,Commanche,C6102,0
2468,336,14,150,30,1080,187,220,171,247,Cache,C4703,5
3218,85,26,313,105,1084,246,187,54,1964,Rawah,C7745,1
3182,354,9,42,6,1509,205,224,157,2409,Rawah,C7745,0
2466,315,26,192,82,812,144,210,201,1332,Cache,C4703,1
3202,299,7,67,1,4224,200,237,177,1572,Rawah,C7202,0
2888,175,16,218,92,1203,227,247,146,2818,Commanche,C4704,1
2958,298,5,85,2,1293,207,238,170,270,Commanche,C7202,1
2680,160,16,201,24,976,235,242,132,541,Commanche,C2703,2
2964,49,15,30,-4,497,225,207,113,1745,Rawah,C7745,0
2924,86,22,150,27,2262,245,198,71,335,Commanche,C4758,1
3079,230,7,162,23,2955,209,247,175,1584,Commanche,C7756,1
2446,336,13,182,-3,983,190,222,170,153,Cache,C2717,5
2980,281,1,474,0,1864,215,238,161,966,Commanche,C7756,0
2822,203,25,285,-9,1194,199,253,176,1717,Commanche,C2705,1
3333,334,13,108,7,3582,190,222,171,1445,Rawah,C8772,0
2942,285,5,30,1,2093,205,240,174,466,Commanche,C7756,0
3081,343,10,541,80,2205,200,225,163,2554,Commanche,C7756,0
3576,44,27,1003,361,2526,214,171,76,1429,Rawah,C8776,0
2685,258,34,67,39,977,122,236,240,1416,Commanche,C4758,1
3099,50,18,390,-6,2236,225,198,100,1689,Commanche,C7756,1
2890,99,16,85,10,2418,244,217,98,488,Commanche,C4758,0
2521,284,6,170,13,832,204,240,176,1084,Cache,C2717,1
3010,56,25,446,208,454,227,179,71,1421,Rawah,C7746,0
2984,303,12,108,13,2490,188,234,187,2337,Commanche,C7757,1
2927,272,18,765,281,1288,169,242,211,1914,Commanche,C7755,1
2724,255,35,153,84,924,118,236,241,1513,Commanche,C4758,1
2497,306,15,150,28,162,177,230,193,400,Cache,C4703,1
2732,57,13,497,75,537,228,212,115,875,Commanche,C4704,1
3309,328,37,309,44,2777,108,170,187,2525,Rawah,C8772,0
2918,61,12,150,31,1710,230,214,115,2657,Commanche,C7756,1
3112,77,16,175,29,967,239,209,96,2173,Rawah,C7745,1
3078,56,13,361,4,1890,228,213,116,1173,Commanche,C7755,0
2561,289,30,190,136,391,122,219,230,983,Cache,C4703,1
3051,139,23,95,21,2610,247,225,92,3060,Rawah,C7745,0
3075,55,6,255,38,2833,224,227,139,1405,Commanche,C7756,1
2386,24,16,108,12,841,209,203,127,1020,Cache,C4703,5
2860,14,4,30,0,2580,216,231,153,362,Commanche,C7202,0
2349,282,16,90,19,108,174,239,205,671,Cache,C4703,2
3015,299,10,421,-19,1736,193,237,184,1959,Commanche,C7755,1
2792,256,12,297,72,404,191,248,195,2076,Commanche,C4703,1
2886,50,7,376,62,920,224,224,135,2789,Commanche,C4704,0
3092,343,8,60,11,1362,204,228,163,2912,Commanche,C7755,0
3125,103,4,631,44,1852,227,234,141,2727,Commanche,C7756,0
2885,68,29,124,71,134,235,171,48,1020,Rawah,C7745,1
2396,287,19,182,90,1142,163,235,211,1455,Cache,C4703,5
2463,104,20,190,76,751,249,210,80,242,Cache,C2703,2
2877,276,17,351,45,977,173,241,207,1786,Commanche,C2705,4
2964,124,15,319,75,1590,245,227,107,1875,Commanche,C7755,1
3211,81,10,127,-1,1533,234,222,118,618,Commanche,C7756,1
2455,106,16,108,33,760,246,218,96,247,Cache,C2703,2
3096,121,16,270,92,2094,246,225,103,3663,Rawah,C7745,0
2915,16,10,134,23,1698,212,220,145,2590,Commanche,C4704,1
3575,50,23,1008,360,2554,223,184,84,1434,Rawah,C8776,0
3175,321,28,323,69,1396,139,201,195,2948,Rawah,C7746,0
3196,14,4,0,0,4246,216,231,153,1657,Rawah,C7202,0
3272,39,7,577,129,484,221,225,140,1048,Commanche,C8772,6
2942,65,14,67,13,2070,233,210,106,2051,Commanche,C7755,1
3383,330,17,182,50,4189,177,217,178,3787,Rawah,C8776,6
2935,270,18,631,222,457,169,243,212,1699,Commanche,C2705,1
3060,105,13,67,11,3189,241,224,110,2568,Rawah,C7745,0
2960,59,11,120,28,2244,228,217,120,607,Commanche,C7756,1
3056,18,10,421,57,2904,213,220,143,1831,Commanche,C7756,1
2328,313,32,306,116,1092,119,197,209,876,Cache,C4703,5
2479,41,25,42,2,918,214,178,85,959,Cache,C4703,2
3140,356,17,150,38,1176,191,207,153,350,Commanche,C7700,0
2356,332,26,67,23,845,150,197,181,1033,Cache,C4703,5
2912,108,9,339,54,1774,237,229,123,2619,Commanche,C7756,1
3077,347,5,153,8,2160,210,231,160,2256,Commanche,C7756,1
2899,191,5,330,102,1095,220,244,160,2885,Commanche,C4704,1
2945,239,15,85,19,2576,191,252,197,247,Commanche,C7757,1
3267,303,22,295,88,4368,153,223,208,1383,Rawah,C8771,6
3261,125,23,295,85,1634,251,216,80,2828,Rawah,C8772,0
2930,354,11,216,-5,1894,201,220,157,192,Commanche,C7202,0
2634,70,5,0,0,60,225,230,140,641,Commanche,C6102,1
2844,42,14,242,43,1339,222,209,120,2089,Commanche,C4704,1
3003,163,15,120,17,968,233,243,137,711,Commanche,C7700,1
3336,70,32,120,83,4070,235,161,33,4138,Rawah,C8772,6
2912,62,8,0,0,1398,227,223,130,1500,Commanche,C7757,1
3045,136,17,60,-1,702,244,231,110,892,Commanche,C7700,1
2987,71,15,283,111,395,236,210,102,1369,Rawah,C7745,0
2770,101,11,300,14,808,239,225,115,543,Commanche,C4704,1
3028,112,23,150,13,825,252,208,70,1316,Commanche,C7757,1
2758,202,26,85,42,566,198,252,175,2252,Commanche,C2705,1
2894,66,16,551,83,1806,234,206,100,2856,Commanche,C7202,1
3190,17,17,323,49,2310,204,203,132,1423,Commanche,C7756,1
2704,77,9,242,21,319,232,224,125,1092,Commanche,C4704,4
2416,344,17,150,23,1176,183,211,164,190,Cache,C4703,5
3108,0,4,470,33,1929,214,232,156,2780,Commanche,C7756,0
3143,289,24,0,0,2282,145,229,221,3027,Rawah,C7745,0
2640,46,15,30,9,807,223,206,112,1316,Commanche,C7757,1
2809,184,3,190,21,1116,220,241,157,1206,Commanche,C4704,2
2791,355,13,360,3,847,199,218,156,900,Commanche,C4704,1
2720,183,13,0,0,1530,223,248,155,1358,Commanche,C4703,1
2534,241,12,170,27,1073,197,250,190,990,Cache,C2717,1
3136,69,25,390,23,698,237,183,64,1567,Rawah,C7746,0
2782,51,16,659,100,569,226,202,105,1262,Commanche,C4704,1
3125,34,11,402,50,1974,219,217,133,2483,Commanche,C7756,0
2898,298,22,661,183,350,155,227,210,1687,Commanche,C2705,1
3148,333,12,752,72,1731,193,225,171,2761,Commanche,C7756,0
2961,253,6,781,-73,1376,207,244,175,1776,Commanche,C7755,1
2445,263,19,162,31,270,168,245,214,765,Cache,C4703,2
3039,143,2,335,0,3336,223,238,151,874,Commanche,C7756,1
3133,249,15,319,80,457,185,250,201,752,Commanche,C7700,1
2953,295,13,847,307,1369,182,236,194,1930,Commanche,C7755,1
3042,119,13,60,-6,2590,242,228,112,2005,Commanche,C7755,1
2908,152,7,0,0,1209,229,240,144,1448,Commanche,C7202,1
2693,90,4,42,2,90,226,233,141,870,Commanche,C4704,4
3086,3,20,518,29,2024,188,197,142,1415,Commanche,C7756,1
3034,1,12,201,16,1075,202,216,151,218,Commanche,C7700,0
3087,265,6,514,33,2630,205,243,176,1973,Commanche,C7756,1
3253,102,8,85,13,1624,234,230,128,845,Commanche,C7755,0
3098,14,6,218,32,2455,215,228,150,2389,Commanche,C7756,1
2905,69,9,295,10,2251,230,222,125,684,Commanche,C7756,4
3153,17,13,175,-12,1426,208,212,139,360,Commanche,C7700,0
3104,49,14,67,2,949,225,208,114,481,Commanche,C7202,0
2929,118,18,120,-13,277,248,221,94,1131,Rawah,C7745,0
2697,112,5,60,-1,30,229,234,139,807,Commanche,C6102,4
2880,92,8,379,60,854,233,228,128,2784,Commanche,C4704,1
3047,253,16,120,-6,693,182,249,204,997,Commanche,C7756,1
3316,113,16,190,2,4061,246,221,98,2372,Rawah,C8771,6
3146,8,9,124,11,1455,210,223,150,390,Commanche,C7756,1
2379,319,26,127,69,713,144,206,197,655,Cache,C4703,5
3305,57,21,180,23,1895,229,191,86,2643,Rawah,C8772,0
2756,193,14,0,0,242,218,250,163,2458,Commanche,C6102,1
3350,326,33,234,79,2665,123,185,191,2592,Rawah,C8772,0
2666,69,4,67,4,108,224,231,143,1019,Commanche,C4704,1
3330,7,15,120,24,4480,202,210,144,4016,Rawah,C8771,6
2875,240,22,210,49,1120,173,252,211,1777,Commanche,C2705,1
3027,267,12,569,-41,1861,189,245,195,2318,Commanche,C7755,1
2978,148,4,324,71,1590,226,239,148,1786,Commanche,C7756,1
2962,324,4,277,73,2044,209,235,164,2440,Commanche,C7756,1
3184,344,20,234,35,4434,176,205,165,1657,Rawah,C8771,0
2339,357,4,108,8,268,213,232,157,1366,Cache,C4703,5
3036,355,15,134,14,1020,194,212,155,968,Commanche,C7756,1
2991,214,7,604,-43,1529,214,247,169,1637,Commanche,C7755,1
2994,60,7,384,55,134,225,226,135,1986,Commanche,C7757,1
3139,92,13,300,68,371,240,219,107,793,Commanche,C7756,1
3110,60,5,760,56,2202,224,229,140,2399,Commanche,C7756,0
3074,53,5,277,17,3220,223,229,142,1406,Commanche,C7756,1
3016,99,18,30,12,2100,247,212,87,3466,Rawah,C7202,0
2954,61,13,540,45,2138,230,212,112,2714,Commanche,C7202,0
3401,287,31,210,95,3293,120,220,232,1766,Rawah,C8772,0
3332,328,15,162,34,3676,182,221,179,1410,Rawah,C7745,0
2806,30,14,323,61,1084,215,208,127,1782,Commanche,C4704,1
3109,146,23,30,-4,3481,244,230,101,2467,Rawah,C7745,0
3151,139,17,127,11,3373,244,232,111,2613,Rawah,C7745,0
3060,108,19,390,-44,696,249,214,86,1727,Rawah,C7745,1
2969,0,4,120,29,2112,214,232,156,488,Commanche,C7756,1
3072,102,13,150,35,655,241,223,110,421,Commanche,C7755,0
2900,0,0,306,104,1213,218,238,156,2777,Commanche,C4704,1
2484,310,18,218,49,379,167,225,196,1867,Cache,C4703,2
3178,101,24,175,19,886,251,200,64,726,Commanche,C8772,6
2503,16,29,150,28,618,183,168,109,1149,Cache,C4703,2
2940,203,4,153,3,1620,218,243,161,153,Commanche,C7756,1
2958,21,10,85,18,1517,214,219,141,451,Commanche,C7756,1
2909,80,8,319,56,1727,231,225,127,2639,Commanche,C7756,1
2937,93,25,400,132,430,249,194,59,1460,Rawah,C7745,0
3341,88,14,618,59,2248,240,216,103,2187,Rawah,C8771,0
3053,23,13,313,54,3037,212,213,135,1615,Commanche,C7756,1
3085,311,33,192,58,2473,116,198,212,2962,Rawah,C7201,0
2457,346,20,459,113,900,178,205,163,1465,Cache,C4703,5
3079,11,11,192,9,2498,208,217,145,2290,Commanche,C7756,0
3079,122,23,170,36,3078,252,214,77,2717,Rawah,C7745,0
3108,177,17,277,56,277,226,247,147,604,Commanche,C7756,1
2267,50,18,42,0,120,225,199,101,966,Cache,C4703,5
3616,291,18,424,204,3140,167,234,206,1347,Rawah,C8776,0
3073,92,18,30,10,1597,245,210,89,3150,Commanche,C7202,0
3236,176,18,342,123,1084,226,247,146,1943,Rawah,C7746,0
2767,357,9,30,3,738,206,224,156,2484,Commanche,C4758,1
3061,135,25,134,46,685,249,220,82,1211,Commanche,C7757,1
2850,21,8,127,1,1296,215,223,145,2696,Commanche,C4704,1
2797,231,26,150,16,1392,168,252,211,1507,Commanche,C2705,1
2423,70,18,180,65,760,236,202,90,1379,Cache,C2717,5
2883,62,15,511,72,1765,231,209,106,2960,Commanche,C7202,0
2841,44,16,420,107,210,222,203,111,939,Commanche,C4704,1
2448,176,13,400,142,1006,226,247,150,1271,Cache,C2717,2
3424,44,21,752,-9,2490,220,188,94,1989,Rawah,C8776,0
2845,65,25,108,50,124,234,180,64,1289,Rawah,C7745,0
3313,106,7,360,31,1947,232,232,132,2497,Rawah,C8771,0
2924,13,11,212,3,1926,210,218,145,234,Commanche,C7756,0
2802,192,8,90,14,1167,220,247,161,1159,Commanche,C2703,2
2479,320,27,216,108,792,141,203,197,1544,Cache,C4703,1
3094,40,7,450,93,2096,221,224,138,2681,Commanche,C7756,0
3189,351,17,201,24,1288,188,210,158,638,Commanche,C7700,0
3017,50,8,0,0,1980,224,222,132,3072,Commanche,C7202,0
2967,39,6,402,79,2053,221,226,141,2561,Commanche,C7756,1
2562,106,6,212,36,607,231,232,135,924,Cache,C2717,2
2956,38,6,153,16,1575,220,227,143,607,Commanche,C7756,0
3373,55,8,339,91,2037,225,223,132,2932,Rawah,C8776,0
3024,206,8,524,3,1015,215,248,168,1396,Commanche,C7756,1
2970,8,15,170,27,2219,202,209,143,2083,Commanche,C7756,1
3019,323,14,124,-2,1269,184,225,180,882,Commanche,C7700,1
2982,60,10,258,25,2583,228,219,123,1660,Commanche,C7102,0
2668,42,11,404,76,616,222,215,127,382,Commanche,C4703,1
2801,158,15,120,-4,1291,235,241,132,1590,Commanche,C4703,1
3052,120,20,120,3,636,250,219,88,1784,Rawah,C7745,0
3205,74,11,570,100,997,233,219,116,2010,Rawah,C7745,1
2997,82,10,90,12,2138,234,222,119,1295,Commanche,C7755,1
3464,50,15,659,30,2609,226,207,112,1917,Rawah,C8776,0
2417,279,21,240,78,95,157,237,218,579,Cache,C4703,2
2404,73,9,604,110,671,230,223,126,1065,Cache,C2717,5
2405,246,19,360,135,1024,177,251,208,331,Cache,C4703,5
3216,130,34,418,20,3062,251,199,45,2984,Rawah,C8772,0
3240,94,12,395,135,1320,239,221,110,2481,Rawah,C7745,0
3199,76,11,466,67,277,234,220,117,955,Commanche,C7756,1
2790,181,14,212,74,552,224,248,154,2125,Commanche,C2705,1
2400,74,8,430,106,497,230,226,129,999,Cache,C2704,2
2960,328,9,150,28,3093,199,230,171,1233,Commanche,C7755,1
2966,107,9,175,26,2107,235,230,126,485,Commanche,C7756,1
2882,90,14,67,2,2448,241,216,101,469,Commanche,C4758,0
3149,110,11,458,95,524,239,228,118,700,Commanche,C7756,0
2880,86,10,379,92,1440,235,223,119,1558,Commanche,C4704,1
3388,330,26,390,159,3518,150,199,183,3783,Rawah,C8772,0
3082,138,7,60,10,3677,232,238,138,2279,Rawah,C7202,0
2956,162,2,124,1,1248,220,239,155,242,Commanche,C7756,1
3143,125,15,335,89,534,244,228,108,706,Commanche,C7756,1
2689,225,24,85,23,1519,180,254,202,1388,Commanche,C2705,1
2929,7,14,240,8,1954,201,211,145,234,Commanche,C7756,0
3067,139,11,150,32,706,236,237,130,365,Commanche,C7757,1
2594,25,17,192,35,424,209,200,123,1024,Commanche,C4703,2
2956,296,14,212,11,1624,180,235,195,95,Commanche,C7202,1
2984,32,3,524,0,1802,219,232,150,1026,Commanche,C7756,0
2711,202,23,60,16,1075,203,253,175,1784,Commanche,C2705,0
2419,250,22,192,72,323,167,249,216,642,Cache,C2717,2
3134,23,8,499,58,1871,216,223,144,2590,Commanche,C7756,0
3598,66,27,1008,313,2431,235,176,57,1360,Rawah,C8776,0
2388,130,11,510,137,576,238,234,125,907,Cache,C2704,2
2816,315,4,150,25,1144,210,236,165,1974,Commanche,C4704,1
3346,303,8,108,36,3879,197,236,179,930,Rawah,C8771,0
3260,69,15,170,33,1530,235,209,101,2812,Rawah,C7746,0
3051,75,7,459,63,2402,228,228,133,2175,Commanche,C7756,0
3023,307,9,571,-45,1744,194,235,180,2192,Commanche,C7755,1
2890,259,8,324,58,902,202,245,182,1705,Commanche,C2705,4
3488,23,18,810,76,2563,207,200,124,1798,Rawah,C8776,0
2994,126,15,376,99,2412,244,228,109,1900,Commanche,C7756,1
3080,96,19,210,-32,600,247,209,82,1571,Rawah,C7745,0
2518,43,10,390,152,872,222,217,129,1405,Cache,C4703,2
2903,121,25,67,28,270,253,210,69,1477,Rawah,C7746,0
3356,41,10,511,122,1771,221,218,131,2058,Rawah,C8772,0
2713,27,13,417,79,450,214,212,131,426,Commanche,C4703,1
2635,139,10,256,-4,907,236,237,131,655,Commanche,C2703,2
3343,69,32,324,143,3849,234,159,31,2672,Rawah,C8772,0
3263,347,15,127,34,3768,190,214,162,4053,Rawah,C8771,6
2932,4,7,120,18,2898,211,227,153,1101,Commanche,C7757,1
3003,186,21,127,31,690,218,250,155,1507,Commanche,C7757,1
2886,176,19,108,32,1050,226,247,144,2082,Commanche,C7757,1
2471,75,15,108,28,268,237,212,103,1847,Cache,C2717,2
3209,127,18,175,-18,4589,247,225,98,2063,Rawah,C7202,0
3114,262,11,371,60,485,192,246,192,918,Commanche,C7756,1
2944,127,7,30,4,1816,233,235,135,212,Commanche,C7756,1
3202,101,19,212,43,864,247,212,86,785,Commanche,C8772,6
2489,70,27,330,124,768,237,175,51,1342,Cache,C4703,2
2511,45,15,300,147,785,223,206,113,1383,Cache,C4703,2
3085,107,16,60,14,365,246,219,98,706,Commanche,C7755,1
2471,319,10,306,37,685,193,231,177,1248,Cache,C4703,5
3036,31,11,150,13,2037,217,217,134,1624,Commanche,C7756,1
2576,301,13,300,88,330,184,234,190,892,Cache,C2717,1
2880,315,12,0,0,2550,187,230,183,216,Commanche,C7202,0
2421,100,16,150,40,618,245,216,96,1500,Cache,C2717,5
3014,320,11,324,31,2988,191,229,178,785,Commanche,C7756,0
3289,39,23,228,74,1897,213,182,93,2210,Rawah,C8772,0
3177,1,21,408,36,2281,184,194,143,1321,Commanche,C7756,1
2993,96,15,60,11,2011,242,218,101,2850,Commanche,C7202,0
2395,67,9,182,69,1031,229,222,125,1224,Cache,C2717,5
2382,111,21,376,67,459,250,213,81,1082,Cache,C2704,2
2894,36,6,421,70,968,220,226,142,2846,Commanche,C4704,0
2732,185,20,95,25,708,219,250,155,2120,Commanche,C2705,1
3085,144,16,190,50,691,241,235,118,402,Commanche,C7757,0
2504,11,4,108,23,576,216,232,153,1380,Cache,C2717,2
3223,289,13,309,70,1320,183,238,195,2185,Rawah,C7745,0
2658,255,26,60,21,892,150,245,227,1406,Commanche,C4758,1
2410,34,11,270,84,992,219,217,133,1172,Cache,C2717,5
3165,80,10,60,-3,1549,234,223,120,481,Commanche,C7756,1
2326,137,32,42,22,799,249,208,59,755,Cache,C2704,2
3050,30,8,67,9,3017,218,223,140,1436,Commanche,C7102,0
3122,131,17,42,0,3565,245,228,105,2460,Rawah,C7745,0
2816,104,4,175,15,1239,226,234,143,1959,Commanche,C4704,1
3040,14,6,485,56,3289,215,228,150,752,Commanche,C7756,1
2620,18,5,0,0,534,216,230,151,1315,Commanche,C7202,1
3134,108,5,450,53,1557,229,234,138,2856,Commanche,C7202,0
2375,46,16,127,-4,658,223,204,110,752,Cache,C2703,2
3073,28,7,190,9,2725,218,225,143,1722,Commanche,C7756,1
3066,70,6,170,26,2920,227,228,135,1405,Commanche,C7756,1
3177,51,18,120,-4,1624,226,198,100,2552,Rawah,C7745,0
2741,35,17,516,79,566,216,200,114,1103,Commanche,C4704,1
2951,212,14,703,325,886,208,252,178,1590,Commanche,C7757,1
3098,100,16,90,-7,2516,244,217,98,1804,Commanche,C7756,1
3145,356,15,42,13,1101,194,212,154,524,Commanche,C7202,0
2683,31,14,382,-8,743,216,209,126,212,Commanche,C4703,1
3020,315,9,90,-1,1236,197,233,176,890,Commanche,C7202,1
3003,306,10,641,-31,1650,191,234,183,2087,Commanche,C7755,1
2874,162,14,190,42,871,233,243,137,1616,Commanche,C4704,1
3104,105,27,190,49,3247,253,196,53,2614,Rawah,C7745,0
3105,56,13,134,10,1436,228,213,116,484,Commanche,C7700,1
2459,268,13,480,206,875,186,245,198,351,Cache,C2703,5
3191,42,13,30,9,1595,222,212,123,2499,Rawah,C7745,0
2628,36,12,390,-11,870,219,212,127,819,Commanche,C4704,2
3200,34,15,190,-1,1846,216,205,120,781,Commanche,C7755,0
3241,46,18,175,-1,1651,223,198,103,2809,Rawah,C7745,0
3104,307,33,153,19,2954,113,200,218,2523,Rawah,C7700,0
3299,91,11,300,75,1381,237,223,115,2419,Rawah,C8772,0
3039,266,3,342,55,3151,211,241,167,648,Commanche,C7756,1
2836,263,15,484,122,309,183,246,202,1890,Commanche,C4703,1
2835,135,21,90,25,95,248,225,95,1080,Rawah,C7745,1
2808,21,7,335,20,1048,216,226,147,1290,Commanche,C4704,0
2962,110,13,182,44,2430,243,225,108,1802,Commanche,C7756,1
2886,214,3,361,62,1127,216,243,163,2620,Commanche,C7757,1
3283,282,20,162,59,1231,162,237,213,2455,Rawah,C8776,0
3489,44,18,743,265,2281,221,199,106,1677,Rawah,C8776,0
